transcript_id	gene	transcript_type	tsl	biotype
NM_001363840.3	ADSL	R		protein_coding
NR_134256.2	ADSL	R		misc_RNA
XM_011529977.3	ADSL	R		protein_coding
XM_011529980.3	ADSL	R		protein_coding
XM_017028636.1	ADSL	R		protein_coding
XM_017028637.1	ADSL	R		protein_coding
XM_017028638.1	ADSL	R		protein_coding
XM_017028639.2	ADSL	R		protein_coding
XM_024452166.1	ADSL	R		protein_coding
XR_001755176.2	ADSL	R		misc_RNA
XR_002958670.1	ADSL	R		misc_RNA
XR_002958671.1	ADSL	R		misc_RNA
XR_937825.3	ADSL	R		misc_RNA
ENST00000636124	ADSL	E		processed_transcript
ENST00000638161	ADSL	E		processed_transcript
ENST00000636433	ADSL	E		retained_intron
ENST00000674592	ADSL	E		retained_intron
ENST00000679845	ADSL	E		retained_intron
ENST00000679904	ADSL	E		retained_intron
XM_017028640.1	ADSL	R		protein_coding
ENST00000681003	ADSL	E		retained_intron
ENST00000423176	ADSL	E		protein_coding
ENST00000498234	ADSL	E		protein_coding
ENST00000623387	ADSL	E		retained_intron
ENST00000624027	ADSL	E		protein_coding
ENST00000248929	SGSM3	E		protein_coding
ENST00000457767	SGSM3	E		protein_coding
ENST00000485962	SGSM3	E		retained_intron
NM_001301849.2	SGSM3	R		protein_coding
NM_001350039.2	SGSM3	R		protein_coding
NM_001350040.2	SGSM3	R		protein_coding
NM_001350041.2	SGSM3	R		protein_coding
NM_001350042.2	SGSM3	R		protein_coding
NM_001350043.2	SGSM3	R		protein_coding
NM_001350044.2	SGSM3	R		protein_coding
NM_001350045.2	SGSM3	R		protein_coding
NM_001350046.2	SGSM3	R		protein_coding
NM_001350047.2	SGSM3	R		protein_coding
NM_001350048.2	SGSM3	R		protein_coding
NM_015705.6	SGSM3	R		protein_coding
NR_146412.2	SGSM3	R		misc_RNA
NR_146413.2	SGSM3	R		misc_RNA
NR_146414.2	SGSM3	R		misc_RNA
NR_146415.2	SGSM3	R		misc_RNA
XM_017028778.1	SGSM3	R		protein_coding
XM_024452219.1	SGSM3	R		protein_coding
XM_024452220.1	SGSM3	R		protein_coding
XM_024452221.1	SGSM3	R		protein_coding
XM_024452222.1	SGSM3	R		protein_coding
XM_024452223.1	SGSM3	R		protein_coding
XM_024452224.1	SGSM3	R		protein_coding
XM_024452225.1	SGSM3	R		protein_coding
XM_024452226.1	SGSM3	R		protein_coding
XM_024452227.1	SGSM3	R		protein_coding
XM_024452228.1	SGSM3	R		protein_coding
XM_024452229.1	SGSM3	R		protein_coding
XM_024452230.1	SGSM3	R		protein_coding
XM_024452231.1	SGSM3	R		protein_coding
XR_001755217.1	SGSM3	R		misc_RNA
XR_001755218.1	SGSM3	R		misc_RNA
XR_001755220.2	SGSM3	R		misc_RNA
XR_001755221.2	SGSM3	R		misc_RNA
XR_001755222.2	SGSM3	R		misc_RNA
XR_001755223.1	SGSM3	R		misc_RNA
XR_001755224.1	SGSM3	R		misc_RNA
XR_001755225.2	SGSM3	R		misc_RNA
XR_002958686.1	SGSM3	R		misc_RNA
XR_002958687.1	SGSM3	R		misc_RNA
XR_002958688.1	SGSM3	R		misc_RNA
XR_937841.1	SGSM3	R		misc_RNA
XR_937842.3	SGSM3	R		misc_RNA
ENST00000414261	SGSM3-AS1	E		lncRNA
ENST00000607915	SGSM3-AS1	E		lncRNA
ENST00000608572	SGSM3-AS1	E		lncRNA
XR_001755552.2	LOC107985538	R		lncRNA
XR_001755553.1	LOC107985538	R		lncRNA
ENST00000478085	SGSM3	E		retained_intron
ENST00000480830	SGSM3	E		retained_intron
ENST00000481408	SGSM3	E		retained_intron
ENST00000467915	SGSM3	E		retained_intron
ENST00000470518	SGSM3	E		retained_intron
ENST00000481028	SGSM3	E		retained_intron
ENST00000417424	SGSM3	E		protein_coding
ENST00000427834	SGSM3	E		protein_coding
ENST00000462457	SGSM3	E		retained_intron
ENST00000469719	SGSM3	E		retained_intron
ENST00000355630	MRTFA	E		protein_coding
ENST00000396617	MRTFA	E		protein_coding
ENST00000402042	MRTFA	E		protein_coding
ENST00000407029	MRTFA	E		protein_coding
ENST00000614754	MRTFA	E		protein_coding
ENST00000620651	MRTFA	E		protein_coding
ENST00000651595	MRTFA	E		protein_coding
ENST00000652095	MRTFA	E		protein_coding
NM_001282660.2	MKL1	R		protein_coding
NM_001282661.3	MKL1	R		protein_coding
NM_001282662.3	MKL1	R		protein_coding
NM_001318139.2	MKL1	R		protein_coding
NM_020831.6	MKL1	R		protein_coding
ENST00000477468	MRTFA	E		retained_intron
ENST00000618417	MRTFA	E		protein_coding
ENST00000609279	AL022238.2	E		lncRNA
ENST00000402630	MRTFA	E		protein_coding
ENST00000422851	MRTFA	E		protein_coding
ENST00000442557	AL022238.1	E		processed_pseudogene
ENST00000651694	MRTFA	E		protein_coding
ENST00000673719	MRTFA	E		protein_coding
ENST00000463769	MRTFA	E		protein_coding
ENST00000466278	MRTFA	E		processed_transcript
ENST00000650658	MRTFA	E		retained_intron
ENST00000417123	MRTFA-AS1	E		lncRNA
NR_109965.1	LOC101927257	R		lncRNA
XR_001755551.1	LOC105373037	R		lncRNA
XR_001755549.1	LOC105373037	R		lncRNA
XR_001755550.1	LOC105373037	R		lncRNA
ENST00000312310	COX6B1P3	E		processed_pseudogene
ENST00000438116	RPL4P6	E		processed_pseudogene
ENST00000651158	MRTFA	E		processed_transcript
XR_001755554.1	LOC105373038	R		lncRNA
ENST00000442317	GAPDHP37	E		processed_pseudogene
ENST00000249016	MCHR1	E		protein_coding
ENST00000381433	MCHR1	E		protein_coding
ENST00000498400	MCHR1	E		processed_transcript
NM_005297.4	MCHR1	R		protein_coding
ENST00000465662	MCHR1	E		processed_transcript
ENST00000263255	SLC25A17	E		nonsense_mediated_decay
ENST00000435456	SLC25A17	E		protein_coding
ENST00000491545	SLC25A17	E		processed_transcript
ENST00000544408	SLC25A17	E		protein_coding
NM_001282726.2	SLC25A17	R		protein_coding
NM_001282727.2	SLC25A17	R		protein_coding
NM_006358.4	SLC25A17	R		protein_coding
NR_104235.2	SLC25A17	R		misc_RNA
NR_104236.2	SLC25A17	R		misc_RNA
NR_104237.2	SLC25A17	R		misc_RNA
NR_104238.2	SLC25A17	R		misc_RNA
ENST00000402844	SLC25A17	E		protein_coding
ENST00000420970	SLC25A17	E		nonsense_mediated_decay
ENST00000447566	SLC25A17	E		nonsense_mediated_decay
ENST00000430221	SLC25A17	E		nonsense_mediated_decay
ENST00000412879	SLC25A17	E		nonsense_mediated_decay
ENST00000426396	SLC25A17	E		nonsense_mediated_decay
ENST00000427084	SLC25A17	E		nonsense_mediated_decay
ENST00000443810	SLC25A17	E		nonsense_mediated_decay
ENST00000458600	SLC25A17	E		nonsense_mediated_decay
ENST00000434193	SLC25A17	E		nonsense_mediated_decay
ENST00000449676	SLC25A17	E		nonsense_mediated_decay
ENST00000478550	SLC25A17	E		processed_transcript
ENST00000424746	Z98048.1	E		processed_pseudogene
ENST00000434185	SLC25A17	E		protein_coding
ENST00000441314	JTBP1	E		processed_pseudogene
ENST00000584704	MIR4766	E		miRNA
NR_039923.1	MIR4766	R		miRNA
ENST00000216218	ST13	E		protein_coding
NM_001278589.2	ST13	R		protein_coding
NM_003932.5	ST13	R		protein_coding
ENST00000620312	ST13	E		protein_coding
ENST00000411695	ST13	E		protein_coding
ENST00000413424	ST13	E		nonsense_mediated_decay
ENST00000455824	ST13	E		nonsense_mediated_decay
ENST00000480048	ST13	E		retained_intron
ENST00000495652	ST13	E		retained_intron
ENST00000357137	XPNPEP3	E		protein_coding
ENST00000417688	XPNPEP3	E		retained_intron
ENST00000428799	XPNPEP3	E		nonsense_mediated_decay
ENST00000482652	XPNPEP3	E		processed_transcript
ENST00000614001	XPNPEP3	E		protein_coding
NM_001204827.2	XPNPEP3	R		protein_coding
NM_022098.4	XPNPEP3	R		protein_coding
ENST00000307221	DNAJB7	E		protein_coding
ENST00000465258	XPNPEP3	E		processed_transcript
NM_145174.2	DNAJB7	R		protein_coding
ENST00000363813	RNU6-379P	E		snRNA
ENST00000616394	Metazoa_SRP	E		misc_RNA
ENST00000216225	RBX1	E		protein_coding
ENST00000476110	RBX1	E		retained_intron
NM_014248.4	RBX1	R		protein_coding
ENST00000467617	RBX1	E		retained_intron
ENST00000410766	Y_RNA	E		misc_RNA
ENST00000418783	AL080243.1	E		processed_pseudogene
ENST00000362645	Y_RNA	E		misc_RNA
ENST00000423293	ACTBP15	E		processed_pseudogene
NR_132979.2	SNORD140	R		snoRNA
ENST00000263253	EP300	E		protein_coding
ENST00000408233	MIR1281	E		miRNA
ENST00000674155	EP300	E		protein_coding
NM_001362843.2	EP300	R		protein_coding
NM_001429.4	EP300	R		protein_coding
NR_031694.1	MIR1281	R		miRNA
ENST00000637592	EP300	E		retained_intron
ENST00000634787	EP300	E		retained_intron
ENST00000634860	EP300	E		retained_intron
ENST00000634690	EP300	E		protein_coding
ENST00000635538	EP300	E		retained_intron
ENST00000634422	EP300	E		retained_intron
ENST00000635691	EP300	E		retained_intron
ENST00000635552	EP300	E		retained_intron
ENST00000635584	EP300	E		processed_transcript
ENST00000517050	RNU6-375P	E		snRNA
ENST00000415054	AL035658.1	E		lncRNA
ENST00000420537	EP300-AS1	E		lncRNA
ENST00000635083	EP300	E		retained_intron
NR_110514.1	EP300-AS1	R		lncRNA
ENST00000452297	LRRC37A14P	E		processed_pseudogene
ENST00000216237	L3MBTL2	E		protein_coding
ENST00000452106	L3MBTL2	E		nonsense_mediated_decay
ENST00000453659	L3MBTL2	E		nonsense_mediated_decay
ENST00000466589	L3MBTL2	E		retained_intron
ENST00000479978	L3MBTL2	E		retained_intron
ENST00000481902	L3MBTL2	E		retained_intron
ENST00000489136	L3MBTL2	E		processed_transcript
NM_031488.5	L3MBTL2	R		protein_coding
XM_011530420.2	L3MBTL2	R		protein_coding
XM_011530421.3	L3MBTL2	R		protein_coding
XM_017028976.1	L3MBTL2	R		protein_coding
XM_017028979.1	L3MBTL2	R		protein_coding
XM_017028980.2	L3MBTL2	R		protein_coding
XR_001755320.2	L3MBTL2	R		misc_RNA
XR_001755321.2	L3MBTL2	R		misc_RNA
XR_001755322.2	L3MBTL2	R		misc_RNA
XR_002958719.1	L3MBTL2	R		misc_RNA
ENST00000658453	L3MBTL2-AS1	E		lncRNA
ENST00000441316	L3MBTL2-AS1	E		lncRNA
ENST00000449635	L3MBTL2	E		protein_coding
ENST00000450939	L3MBTL2	E		nonsense_mediated_decay
ENST00000451176	L3MBTL2-AS1	E		lncRNA
ENST00000657161	L3MBTL2-AS1	E		lncRNA
NR_148200.1	LOC100506544	R		lncRNA
XM_017028978.1	L3MBTL2	R		protein_coding
XM_024452279.1	L3MBTL2	R		protein_coding
XR_002958718.1	L3MBTL2	R		misc_RNA
XM_017028977.1	L3MBTL2	R		protein_coding
ENST00000216241	CHADL	E		protein_coding
ENST00000417999	CHADL	E		protein_coding
NM_138481.2	CHADL	R		protein_coding
XM_011529933.2	CHADL	R		protein_coding
ENST00000455425	CHADL	E		protein_coding
ENST00000356244	RANGAP1	E		protein_coding
ENST00000405486	RANGAP1	E		protein_coding
ENST00000455915	RANGAP1	E		protein_coding
NM_001278651.2	RANGAP1	R		protein_coding
NM_001317930.2	RANGAP1	R		protein_coding
NM_002883.4	RANGAP1	R		protein_coding
XM_005261695.1	RANGAP1	R		protein_coding
XM_005261696.1	RANGAP1	R		protein_coding
XM_006724289.4	RANGAP1	R		protein_coding
XM_011530293.1	RANGAP1	R		protein_coding
XM_011530294.3	RANGAP1	R		protein_coding
XM_011530295.2	RANGAP1	R		protein_coding
XM_017028893.2	RANGAP1	R		protein_coding
XM_017028894.2	RANGAP1	R		protein_coding
XM_017028895.2	RANGAP1	R		protein_coding
XM_017028896.2	RANGAP1	R		protein_coding
XM_017028897.1	RANGAP1	R		protein_coding
XM_017028898.2	RANGAP1	R		protein_coding
XM_017028899.1	RANGAP1	R		protein_coding
XR_002958711.1	RANGAP1	R		misc_RNA
ENST00000613185	MIR6889	E		miRNA
NR_106949.1	MIR6889	R		miRNA
XM_011530297.1	RANGAP1	R		protein_coding
ENST00000446258	RANGAP1	E		protein_coding
ENST00000452543	RANGAP1	E		protein_coding
ENST00000418067	RANGAP1	E		protein_coding
ENST00000422838	RANGAP1	E		protein_coding
ENST00000352645	ZC3H7B	E		protein_coding
NM_017590.6	ZC3H7B	R		protein_coding
XM_011530016.3	ZC3H7B	R		protein_coding
ENST00000486331	ZC3H7B	E		retained_intron
XM_024452182.1	ZC3H7B	R		protein_coding
ENST00000406644	TEF	E		protein_coding
NM_001145398.3	TEF	R		protein_coding
XM_017029163.1	LOC100996598	R		protein_coding
XR_938271.2	LOC105373042	R		lncRNA
XR_938272.2	LOC105373042	R		lncRNA
ENST00000362995	RNU6-495P	E		snRNA
ENST00000266304	TEF	E		protein_coding
ENST00000413942	TEF	E		protein_coding
NM_003216.4	TEF	R		protein_coding
ENST00000609612	AL008582.1	E		lncRNA
ENST00000327492	TOB2	E		protein_coding
NM_016272.4	TOB2	R		protein_coding
XM_005261315.2	TOB2	R		protein_coding
XM_006724105.3	TOB2	R		protein_coding
XM_017028539.1	TOB2	R		protein_coding
ENST00000434408	TOB2	E		protein_coding
ENST00000676748	ACO2	E		protein_coding
XR_938274.1	LOC105373043	R		lncRNA
ENST00000216252	PHF5A	E		protein_coding
ENST00000459687	PHF5A	E		retained_intron
ENST00000491254	PHF5A	E		processed_transcript
NM_032758.4	PHF5A	R		protein_coding
ENST00000216254	ACO2	E		protein_coding
ENST00000396512	ACO2	E		protein_coding
ENST00000466237	ACO2	E		protein_coding
ENST00000471094	ACO2	E		retained_intron
ENST00000676714	ACO2	E		nonsense_mediated_decay
ENST00000676792	ACO2	E		protein_coding
ENST00000676959	ACO2	E		nonsense_mediated_decay
ENST00000677007	ACO2	E		nonsense_mediated_decay
ENST00000677153	ACO2	E		protein_coding
ENST00000677427	ACO2	E		retained_intron
ENST00000677516	ACO2	E		nonsense_mediated_decay
ENST00000677532	ACO2	E		protein_coding
ENST00000677554	ACO2	E		protein_coding
ENST00000677698	ACO2	E		nonsense_mediated_decay
ENST00000678269	ACO2	E		protein_coding
ENST00000678394	ACO2	E		retained_intron
ENST00000678454	ACO2	E		retained_intron
ENST00000678600	ACO2	E		retained_intron
ENST00000678688	ACO2	E		nonsense_mediated_decay
ENST00000678788	ACO2	E		protein_coding
ENST00000678819	ACO2	E		nonsense_mediated_decay
ENST00000679264	ACO2	E		retained_intron
ENST00000679311	ACO2	E		retained_intron
ENST00000679320	ACO2	E		nonsense_mediated_decay
NM_001098.3	ACO2	R		protein_coding
XM_017028812.1	ACO2	R		protein_coding
XM_024452250.1	ACO2	R		protein_coding
ENST00000676822	ACO2	E		processed_transcript
ENST00000676664	ACO2	E		nonsense_mediated_decay
ENST00000478010	ACO2	E		retained_intron
ENST00000482208	ACO2	E		retained_intron
ENST00000677492	ACO2	E		retained_intron
ENST00000679284	ACO2	E		retained_intron
ENST00000355209	POLR3H	E		protein_coding
ENST00000396504	POLR3H	E		protein_coding
ENST00000676883	ACO2	E		retained_intron
NM_001018050.4	POLR3H	R		protein_coding
NM_001018052.4	POLR3H	R		protein_coding
NM_001282884.2	POLR3H	R		protein_coding
NM_001282885.2	POLR3H	R		protein_coding
NM_138338.5	POLR3H	R		protein_coding
ENST00000337566	POLR3H	E		protein_coding
ENST00000407461	POLR3H	E		protein_coding
ENST00000420561	POLR3H	E		processed_transcript
ENST00000431534	POLR3H	E		nonsense_mediated_decay
ENST00000432789	POLR3H	E		nonsense_mediated_decay
ENST00000442616	POLR3H	E		nonsense_mediated_decay
XM_011529993.1	POLR3H	R		protein_coding
XM_017028641.1	POLR3H	R		protein_coding
XR_244356.3	POLR3H	R		misc_RNA
ENST00000483837	POLR3H	E		retained_intron
ENST00000664614	AL023553.1	E		lncRNA
NR_134631.1	LOC105373044	R		lncRNA
ENST00000306149	CSDC2	E		protein_coding
NM_014460.4	CSDC2	R		protein_coding
ENST00000460790	CSDC2	E		protein_coding
ENST00000216259	PMM1	E		protein_coding
ENST00000414636	PMM1	E		nonsense_mediated_decay
ENST00000463617	PMM1	E		retained_intron
ENST00000466645	PMM1	E		processed_transcript
ENST00000472620	PMM1	E		retained_intron
ENST00000478337	PMM1	E		retained_intron
ENST00000482178	PMM1	E		retained_intron
ENST00000485648	PMM1	E		retained_intron
NM_002676.3	PMM1	R		protein_coding
XM_005261638.4	PMM1	R		protein_coding
XM_011530229.2	PMM1	R		protein_coding
XM_011530230.2	PMM1	R		protein_coding
XM_011530231.3	PMM1	R		protein_coding
XM_011530232.1	PMM1	R		protein_coding
XM_024452251.1	PMM1	R		protein_coding
ENST00000493389	PMM1	E		retained_intron
ENST00000263256	DESI1	E		protein_coding
NM_015704.3	DESI1	R		protein_coding
ENST00000463886	DESI1	E		processed_transcript
ENST00000468151	DESI1	E		processed_transcript
ENST00000482612	DESI1	E		retained_intron
XM_005261571.4	DESI1	R		protein_coding
XR_001755216.1	DESI1	R		misc_RNA
ENST00000359308	XRCC6	E		protein_coding
ENST00000360079	XRCC6	E		protein_coding
ENST00000402580	XRCC6	E		protein_coding
ENST00000405878	XRCC6	E		protein_coding
ENST00000428575	XRCC6	E		protein_coding
ENST00000464116	XRCC6	E		retained_intron
NM_001288976.2	XRCC6	R		protein_coding
NM_001288977.2	XRCC6	R		protein_coding
NM_001288978.2	XRCC6	R		protein_coding
NM_001469.5	XRCC6	R		protein_coding
ENST00000405506	XRCC6	E		protein_coding
ENST00000363462	Y_RNA	E		misc_RNA
ENST00000478914	XRCC6	E		retained_intron
ENST00000215956	SNU13	E		protein_coding
ENST00000401959	SNU13	E		protein_coding
ENST00000402458	SNU13	E		protein_coding
ENST00000463675	SNU13	E		protein_coding
ENST00000469028	SNU13	E		protein_coding
ENST00000648161	SNU13	E		processed_transcript
ENST00000648350	SNU13	E		protein_coding
ENST00000648674	SNU13	E		protein_coding
ENST00000649479	SNU13	E		protein_coding
ENST00000649722	SNU13	E		nonsense_mediated_decay
NM_001003796.2	SNU13	R		protein_coding
NM_005008.4	SNU13	R		protein_coding
ENST00000488571	SNU13	E		processed_transcript
XR_001755555.1	LOC107985567	R		transcribed_pseudogene
ENST00000647971	Z83840.1	E		processed_pseudogene
ENST00000384726	RNU6-476P	E		snRNA
XM_017028811.1	SNU13	R		protein_coding
ENST00000469522	SNU13	E		protein_coding
ENST00000472110	C22orf46	E		processed_transcript
ENST00000656592	C22orf46	E		processed_transcript
ENST00000660688	C22orf46	E		processed_transcript
ENST00000664954	C22orf46	E		processed_transcript
NR_160905.1	C22orf46	R		transcribed_pseudogene
ENST00000668666	C22orf46	E		processed_transcript
ENST00000654032	C22orf46	E		transcribed_unitary_pseudogene
ENST00000401548	MEI1	E		protein_coding
ENST00000540833	MEI1	E		protein_coding
NM_152513.4	MEI1	R		protein_coding
XM_011529935.2	MEI1	R		protein_coding
XM_011529936.2	MEI1	R		protein_coding
XM_011529937.2	MEI1	R		protein_coding
XM_011529938.2	MEI1	R		protein_coding
XM_011529939.2	MEI1	R		protein_coding
XM_011529940.2	MEI1	R		protein_coding
XM_011529941.2	MEI1	R		protein_coding
XM_011529943.2	MEI1	R		protein_coding
XM_011529944.2	MEI1	R		protein_coding
XM_011529945.3	MEI1	R		protein_coding
XM_011529946.2	MEI1	R		protein_coding
XM_011529947.2	MEI1	R		protein_coding
XM_011529950.1	MEI1	R		protein_coding
XM_011529955.1	MEI1	R		protein_coding
XM_011529956.2	MEI1	R		protein_coding
XM_017028633.2	MEI1	R		protein_coding
XM_024452164.1	MEI1	R		protein_coding
XR_001755172.2	MEI1	R		misc_RNA
XR_001755173.2	MEI1	R		misc_RNA
XR_001755174.1	MEI1	R		misc_RNA
XR_937816.2	MEI1	R		misc_RNA
XR_937817.2	MEI1	R		misc_RNA
XR_937818.2	MEI1	R		misc_RNA
XR_937819.1	MEI1	R		misc_RNA
XR_937820.1	MEI1	R		misc_RNA
XR_937821.2	MEI1	R		misc_RNA
XR_937822.3	MEI1	R		misc_RNA
XM_011529942.3	MEI1	R		protein_coding
ENST00000448085	HMGN2P10	E		processed_pseudogene
XM_011529949.2	MEI1	R		protein_coding
XM_011529948.3	MEI1	R		protein_coding
XM_011529952.2	MEI1	R		protein_coding
ENST00000516794	RNU6ATAC22P	E		snRNA
ENST00000651135	MEI1	E		retained_intron
XM_011529954.2	MEI1	R		protein_coding
ENST00000384086	Y_RNA	E		misc_RNA
ENST00000476614	MEI1	E		processed_transcript
ENST00000482055	MEI1	E		processed_transcript
ENST00000492484	MEI1	E		processed_transcript
ENST00000460702	MEI1	E		retained_intron
ENST00000462246	MEI1	E		processed_transcript
ENST00000462450	MEI1	E		retained_intron
ENST00000473736	MEI1	E		retained_intron
ENST00000498456	MEI1	E		processed_transcript
ENST00000403492	MEI1	E		protein_coding
ENST00000476893	MEI1	E		processed_transcript
ENST00000484966	MEI1	E		processed_transcript
ENST00000487535	MEI1	E		processed_transcript
ENST00000423900	MEI1	E		protein_coding
ENST00000255784	CCDC134	E		protein_coding
ENST00000402061	CCDC134	E		protein_coding
NM_001304797.2	CCDC134	R		protein_coding
NM_001382346.1	CCDC134	R		protein_coding
NM_024821.5	CCDC134	R		protein_coding
ENST00000333487	SREBF2-AS1	E		lncRNA
ENST00000361204	SREBF2	E		protein_coding
ENST00000424354	SREBF2	E		nonsense_mediated_decay
ENST00000612482	SREBF2	E		protein_coding
NM_004599.4	SREBF2	R		protein_coding
NR_103834.2	SREBF2	R		misc_RNA
NR_157279.2	SREBF2-AS1	R		lncRNA
XM_006724310.3	SREBF2	R		protein_coding
XM_011530347.2	SREBF2	R		protein_coding
XM_017028921.2	SREBF2	R		protein_coding
XM_017028922.2	SREBF2	R		protein_coding
XR_001755276.2	SREBF2	R		misc_RNA
XR_001755277.2	SREBF2	R		misc_RNA
XR_001755278.2	SREBF2	R		misc_RNA
ENST00000462539	SREBF2	E		retained_intron
ENST00000464119	SREBF2	E		retained_intron
ENST00000491541	SREBF2	E		processed_transcript
ENST00000385197	MIR33A	E		miRNA
ENST00000435061	SREBF2	E		protein_coding
ENST00000463741	SREBF2	E		retained_intron
ENST00000490262	SREBF2	E		retained_intron
NR_029507.1	MIR33A	R		miRNA
ENST00000457093	SHISA8	E		protein_coding
ENST00000621082	SHISA8	E		protein_coding
NM_001207020.3	SHISA8	R		protein_coding
NM_001353438.2	SHISA8	R		protein_coding
NM_001353439.2	SHISA8	R		protein_coding
XM_006724256.4	SHISA8	R		protein_coding
XR_002958691.1	SHISA8	R		misc_RNA
ENST00000291232	TNFRSF13C	E		protein_coding
ENST00000582688	MIR378I	E		miRNA
NM_052945.4	TNFRSF13C	R		protein_coding
NR_039760.1	MIR378I	R		miRNA
XM_011530368.2	CENPM	R		protein_coding
ENST00000215980	CENPM	E		protein_coding
ENST00000402338	CENPM	E		protein_coding
ENST00000404067	CENPM	E		protein_coding
ENST00000407253	CENPM	E		protein_coding
ENST00000472374	CENPM	E		protein_coding
NM_001002876.3	CENPM	R		protein_coding
NM_001110215.3	CENPM	R		protein_coding
NM_001304370.2	CENPM	R		protein_coding
NM_001304372.2	CENPM	R		protein_coding
NM_001304373.2	CENPM	R		protein_coding
NM_024053.5	CENPM	R		protein_coding
ENST00000402420	CENPM	E		protein_coding
ENST00000396437	CENPM	E		retained_intron
NM_001304371.2	CENPM	R		protein_coding
ENST00000460824	CENPM	E		retained_intron
ENST00000381348	LINC00634	E		protein_coding
NR_024355.1	LINC00634	R		lncRNA
ENST00000669957	LINC00634	E		protein_coding
ENST00000644076	SEPTIN3	E		protein_coding
NM_001363845.2	SEPT3	R		protein_coding
ENST00000396417	SEPTIN3	E		nonsense_mediated_decay
ENST00000396425	SEPTIN3	E		protein_coding
ENST00000396426	SEPTIN3	E		protein_coding
ENST00000406029	SEPTIN3	E		protein_coding
ENST00000449288	SEPTIN3	E		protein_coding
NM_019106.6	SEPT3	R		protein_coding
NM_145733.3	SEPT3	R		protein_coding
ENST00000424613	Z99716.1	E		lncRNA
ENST00000460267	SEPTIN3	E		retained_intron
XR_244353.5	WBP2NL	R		misc_RNA
XR_244354.5	WBP2NL	R		misc_RNA
XR_937827.3	WBP2NL	R		misc_RNA
XR_937828.3	WBP2NL	R		misc_RNA
XR_937829.3	WBP2NL	R		misc_RNA
XR_937830.3	WBP2NL	R		misc_RNA
ENST00000328823	WBP2NL	E		protein_coding
ENST00000329620	WBP2NL	E		nonsense_mediated_decay
ENST00000412113	WBP2NL	E		nonsense_mediated_decay
ENST00000436265	WBP2NL	E		nonsense_mediated_decay
ENST00000445185	WBP2NL	E		nonsense_mediated_decay
ENST00000461730	WBP2NL	E		processed_transcript
ENST00000475341	WBP2NL	E		processed_transcript
NM_152613.3	WBP2NL	R		protein_coding
ENST00000450250	SLC25A5P1	E		transcribed_processed_pseudogene
ENST00000652665	SLC25A5P1	E		processed_transcript
XR_430402.2	WBP2NL	R		misc_RNA
ENST00000543212	WBP2NL	E		protein_coding
ENST00000487176	WBP2NL	E		processed_transcript
ENST00000470812	WBP2NL	E		retained_intron
ENST00000396398	NAGA	E		protein_coding
ENST00000402937	NAGA	E		protein_coding
ENST00000403363	NAGA	E		protein_coding
NM_000262.3	NAGA	R		protein_coding
NM_001362848.1	NAGA	R		protein_coding
NM_001362850.1	NAGA	R		protein_coding
XR_001755557.1	LOC107985551	R		lncRNA
ENST00000662963	Z99716.2	E		lncRNA
ENST00000321753	PHETA2	E		protein_coding
NM_001002034.3	PHETA2	R		protein_coding
XM_005261373.3	PHETA2	R		protein_coding
ENST00000419475	PHETA2	E		protein_coding
ENST00000458891	SNORD13P1	E		snoRNA
ENST00000331479	SMDT1	E		protein_coding
ENST00000422252	SMDT1	E		nonsense_mediated_decay
ENST00000484235	SMDT1	E		retained_intron
NM_033318.5	SMDT1	R		protein_coding
NR_146715.2	SMDT1	R		misc_RNA
NR_146717.1	SMDT1	R		misc_RNA
XM_011530509.3	SMDT1	R		protein_coding
ENST00000498737	NDUFA6	E		protein_coding
ENST00000617763	NDUFA6	E		protein_coding
NM_002490.6	NDUFA6	R		protein_coding
ENST00000470753	NDUFA6	E		protein_coding
ENST00000602718	AL021878.2	E		lncRNA
ENST00000417327	NDUFA6-DT	E		lncRNA
ENST00000434834	NDUFA6-DT	E		lncRNA
ENST00000439129	NDUFA6-DT	E		lncRNA
ENST00000536447	NDUFA6-DT	E		lncRNA
ENST00000595777	NDUFA6-DT	E		lncRNA
ENST00000600968	NDUFA6-DT	E		lncRNA
ENST00000608974	NDUFA6-DT	E		lncRNA
NR_034118.2	NDUFA6-AS1	R		lncRNA
ENST00000396387	OLA1P1	E		processed_pseudogene
ENST00000547929	NDUFA6-DT	E		retained_intron
ENST00000609499	NDUFA6-DT	E		retained_intron
ENST00000609833	NDUFA6-DT	E		retained_intron
ENST00000610250	NDUFA6-DT	E		lncRNA
ENST00000617396	NDUFA6-DT	E		lncRNA
ENST00000608643	NDUFA6-DT	E		retained_intron
XR_001755569.1	LOC105373047	R		lncRNA
ENST00000451451	NDUFA6-DT	E		lncRNA
ENST00000359033	CYP2D6	E		protein_coding
ENST00000360124	CYP2D6	E		nonsense_mediated_decay
ENST00000488442	CYP2D6	E		retained_intron
ENST00000645361	CYP2D6	E		protein_coding
NM_000106.6	CYP2D6	R		protein_coding
NM_001025161.3	CYP2D6	R		protein_coding
XR_002958749.1	LOC112268294	R		lncRNA
ENST00000617009	NDUFA6-DT	E		lncRNA
ENST00000621190	NDUFA6-DT	E		lncRNA
ENST00000417586	AC254562.1	E		processed_pseudogene
XM_017029174.2	LOC102723722	R		protein_coding
ENST00000428786	AC254562.2	E		lncRNA
ENST00000626627	AC254562.3	E		lncRNA
NM_001348386.3	CYP2D7	R		protein_coding
